payment_id,member_id,amount,payment_date,payment_type
3758,446,54.66,2024-05-22,Fine
3759,133,83.11,2024-12-30,Fine
3760,414,72.35,2024-03-06,Donation
3761,387,108.89,2024-01-29,Membership Fee
3762,458,23.99,2024-05-15,Membership Fee
3763,92,59.22,2024-06-27,Membership Fee
3764,296,138.45,2025-06-29,Fine
3765,23,19.75,2024-10-14,Fine
3766,220,156.75,2023-05-01,Membership Fee
3767,7,86.98,2025-05-19,Fine
3768,428,169.48,2023-02-20,Membership Fee
3769,445,134.22,2023-10-22,Fine
3770,42,40.66,2025-06-02,Donation
3771,298,57.61,2022-09-23,Membership Fee
3772,250,130.82,2022-08-20,Donation
3773,299,110.82,2025-02-11,Membership Fee
3774,85,141.19,2024-11-20,Fine
3775,19,159.91,2023-01-01,Donation
3776,9,63.73,2022-10-20,Donation
3777,472,193.5,2025-05-25,Fine
3778,230,198.08,2024-08-29,Fine
3779,466,64.35,2023-04-24,Fine
3780,487,180.95,2025-01-12,Fine
3781,18,123.73,2025-03-07,Fine
3782,231,167.65,2022-12-15,Membership Fee
3783,221,45.64,2024-12-09,Membership Fee
3784,284,121.24,2025-07-18,Fine
3785,207,168.94,2023-09-16,Fine
3786,469,71.21,2023-08-24,Fine
3787,340,192.53,2025-01-10,Membership Fee
3788,273,52.47,2023-02-14,Membership Fee
3789,373,131.59,2023-10-24,Membership Fee
3790,424,95.06,2023-02-18,Membership Fee
3791,168,172.84,2022-08-14,Donation
3792,65,198.62,2024-09-29,Donation
3793,110,122.48,2023-06-05,Fine
3794,217,29.24,2024-10-23,Donation
3795,413,14.21,2022-08-10,Membership Fee
3796,104,95.04,2024-10-23,Fine
3797,413,5.25,2023-07-09,Donation
3798,110,122.16,2025-03-18,Donation
3799,267,73.62,2022-09-23,Fine
3800,292,164.36,2024-07-02,Membership Fee
3801,25,39.52,2024-05-22,Fine
3802,243,193.51,2025-04-24,Donation
3803,349,148.05,2023-07-16,Fine
3804,101,184.79,2022-11-03,Fine
3805,266,126.45,2025-04-23,Membership Fee
3806,160,47.68,2025-03-31,Donation
3807,421,149.24,2024-10-30,Donation
3808,413,105.22,2022-11-13,Fine
3809,428,44.4,2024-06-22,Fine
3810,45,26.06,2024-09-12,Membership Fee
3811,34,118.26,2025-04-22,Membership Fee
3812,328,135.76,2024-06-03,Fine
3813,139,198.07,2022-08-22,Donation
3814,191,150.91,2023-01-24,Fine
3815,131,137.83,2024-02-21,Fine
3816,151,163.69,2024-04-14,Donation
3817,151,195.25,2023-07-03,Fine
3818,191,194.34,2023-06-06,Membership Fee
3819,352,52.19,2023-11-16,Membership Fee
3820,206,62.53,2023-11-17,Membership Fee
3821,38,73.68,2024-10-21,Fine
3822,416,167.14,2024-01-06,Donation
3823,413,109.62,2025-06-22,Membership Fee
3824,484,100.21,2023-06-14,Fine
3825,222,75.08,2024-01-04,Donation
3826,52,83.36,2023-04-17,Fine
3827,189,73.84,2024-08-29,Donation
3828,55,37.51,2023-09-25,Membership Fee
3829,329,66.07,2023-01-10,Membership Fee
3830,499,33.8,2023-05-28,Fine
3831,172,81.01,2024-07-02,Fine
3832,267,119.97,2024-03-05,Fine
3833,252,133.23,2025-05-13,Membership Fee
3834,171,72.89,2023-10-23,Donation
3835,390,75.74,2024-04-27,Membership Fee
3836,248,38.7,2025-07-20,Membership Fee
3837,470,70.06,2023-01-26,Donation
3838,437,161.79,2024-05-29,Donation
3839,467,133.57,2023-09-26,Membership Fee
3840,47,122.28,2023-12-28,Donation
3841,302,116.95,2024-11-10,Membership Fee
3842,207,153.36,2022-11-29,Donation
3843,162,194.78,2023-10-25,Membership Fee
3844,432,168.76,2023-05-01,Donation
3845,142,179.93,2023-05-15,Fine
3846,366,192.64,2023-09-09,Fine
3847,478,173.22,2025-06-29,Donation
3848,334,88.56,2024-08-23,Membership Fee
3849,298,184.32,2024-03-29,Donation
3850,390,39.32,2023-09-09,Fine
3851,217,86.18,2023-06-08,Donation
3852,172,159.06,2023-06-15,Donation
3853,251,55.99,2022-09-03,Donation
3854,98,199.63,2024-03-30,Fine
3855,275,101.43,2022-11-19,Fine
3856,171,99.25,2022-07-31,Membership Fee
3857,89,175.03,2024-09-28,Membership Fee
3858,424,75.83,2023-08-24,Membership Fee
3859,81,48.3,2024-11-14,Fine
3860,429,32.86,2024-08-07,Fine
3861,497,99.71,2023-12-30,Membership Fee
3862,376,75.31,2024-02-17,Fine
3863,385,127.39,2022-12-22,Fine
3864,408,98.44,2022-10-11,Fine
3865,284,125.6,2023-01-01,Donation
3866,353,106.63,2025-07-20,Donation
3867,381,92.51,2024-03-24,Fine
3868,192,71.34,2022-08-10,Donation
3869,352,180.06,2024-09-15,Fine
3870,13,47.31,2023-11-12,Fine
3871,202,197.71,2025-01-15,Fine
3872,296,54.18,2025-01-13,Membership Fee
3873,91,149.18,2024-08-20,Fine
3874,456,165.5,2023-05-10,Fine
3875,30,125.59,2023-03-18,Membership Fee
3876,164,192.25,2024-10-23,Donation
3877,298,52.39,2023-11-16,Donation
3878,66,23.99,2024-07-26,Donation
3879,421,112.71,2024-03-31,Donation
3880,71,65.27,2022-09-05,Membership Fee
3881,148,63.76,2024-05-14,Donation
3882,236,33.93,2024-06-20,Donation
3883,15,99.52,2024-09-07,Fine
3884,61,125.53,2023-11-07,Donation
3885,136,192.88,2022-11-25,Donation
3886,96,38.97,2025-03-25,Donation
3887,250,186.61,2023-03-05,Membership Fee
3888,349,38.53,2024-09-23,Fine
3889,489,57.46,2025-03-09,Membership Fee
3890,115,175.32,2023-12-03,Fine
3891,286,106.58,2024-12-26,Fine
3892,255,177.94,2023-02-18,Fine
3893,478,134.86,2025-05-15,Donation
3894,488,22.89,2025-01-10,Fine
3895,493,118.61,2025-05-15,Membership Fee
3896,77,19.76,2023-11-20,Fine
3897,198,124.64,2025-04-24,Donation
3898,142,115.33,2025-02-21,Donation
3899,411,133.89,2025-06-28,Fine
3900,477,119.45,2024-10-05,Membership Fee
3901,281,113.58,2022-08-18,Donation
3902,37,132.05,2024-11-25,Membership Fee
3903,309,126.94,2023-07-16,Fine
3904,476,23.95,2025-02-28,Donation
3905,280,163.81,2024-06-10,Membership Fee
3906,239,135.89,2023-01-19,Membership Fee
3907,248,108.67,2024-02-20,Fine
3908,188,42.88,2022-12-26,Fine
3909,361,92,2022-10-16,Membership Fee
3910,279,124.01,2024-11-19,Donation
3911,116,165.95,2022-12-16,Donation
3912,264,12.55,2024-02-08,Donation
3913,255,5.75,2025-05-17,Donation
3914,391,68.68,2024-12-07,Donation
3915,478,18.16,2022-12-21,Fine
3916,454,63.9,2023-05-02,Fine
3917,133,59.22,2025-03-22,Membership Fee
3918,173,20.65,2024-09-08,Membership Fee
3919,15,62.96,2023-09-08,Fine
3920,407,140.08,2023-03-24,Donation
3921,447,110.15,2025-05-10,Donation
3922,284,169.39,2023-07-03,Donation
3923,213,35.47,2024-02-09,Membership Fee
3924,398,173.69,2023-11-28,Fine
3925,378,48.76,2022-11-22,Donation
3926,312,131.96,2025-06-08,Membership Fee
3927,446,150.79,2024-09-15,Membership Fee
3928,396,6.76,2022-10-05,Membership Fee
3929,244,49.67,2025-05-04,Fine
3930,146,198.61,2025-01-16,Membership Fee
3931,487,123.89,2023-04-28,Membership Fee
3932,307,93.05,2024-03-25,Membership Fee
3933,368,151.13,2024-07-15,Fine
3934,252,16.65,2023-02-01,Donation
3935,190,48.79,2024-04-25,Fine
3936,59,99.53,2024-02-16,Fine
3937,5,128.11,2022-12-14,Fine
3938,353,92.47,2024-01-07,Fine
3939,452,93.07,2022-12-09,Fine
3940,139,42.08,2022-11-10,Membership Fee
3941,100,97.03,2025-04-09,Fine
3942,41,138.89,2023-06-24,Donation
3943,491,189.6,2023-08-19,Membership Fee
3944,258,117.29,2023-04-25,Fine
3945,263,151.69,2024-09-25,Fine
3946,138,161.67,2025-04-10,Fine
3947,353,71.83,2024-01-25,Membership Fee
3948,193,195.86,2024-04-07,Donation
3949,241,143.97,2025-07-22,Fine
3950,366,9.66,2023-10-26,Donation
3951,491,112.92,2023-11-23,Donation
3952,177,32.13,2024-03-25,Membership Fee
3953,272,69.04,2023-08-04,Fine
3954,168,74.23,2025-07-18,Fine
3955,156,27.22,2024-11-12,Fine
3956,34,185.35,2025-05-07,Fine
3957,304,148.41,2022-08-21,Membership Fee
3958,343,48.58,2023-10-29,Fine
3959,62,192.83,2024-07-01,Donation
3960,343,112.58,2022-08-22,Fine
3961,107,50.13,2025-02-09,Donation
3962,273,154.26,2025-05-05,Donation
3963,434,155.02,2025-04-24,Donation
3964,183,135.02,2023-08-21,Membership Fee
3965,285,50.74,2024-05-01,Fine
3966,442,95.89,2022-12-02,Membership Fee
3967,337,20.53,2023-01-13,Fine
3968,304,92.88,2024-02-10,Membership Fee
3969,172,143.84,2022-10-06,Fine
3970,74,108.64,2025-06-22,Membership Fee
3971,307,15.77,2024-05-08,Donation
3972,302,139.98,2023-02-20,Membership Fee
3973,223,135.34,2024-07-08,Membership Fee
3974,410,6.18,2025-05-30,Donation
3975,89,133.96,2024-02-28,Donation
3976,73,100.69,2022-08-08,Fine
3977,446,46.61,2025-04-01,Fine
3978,39,23.55,2025-03-24,Donation
3979,339,105.8,2024-08-26,Membership Fee
3980,109,180.41,2023-11-23,Membership Fee
3981,132,33.59,2024-02-25,Fine
3982,21,15.1,2023-11-29,Fine
3983,295,84.99,2023-07-19,Membership Fee
3984,162,192.33,2024-09-16,Donation
3985,89,55.07,2023-06-25,Fine
3986,97,150.22,2022-12-26,Membership Fee
3987,83,114.27,2022-12-15,Membership Fee
3988,494,189.39,2023-01-26,Donation
3989,322,73.22,2024-10-27,Fine
3990,34,30.09,2025-03-09,Membership Fee
3991,5,14.22,2025-01-21,Donation
3992,445,69.99,2025-05-16,Fine
3993,188,56.24,2023-03-18,Membership Fee
3994,395,67.6,2024-02-23,Donation
3995,84,5.73,2023-09-01,Fine
3996,424,91.3,2022-09-02,Membership Fee
3997,323,15.98,2022-10-28,Donation
3998,39,98.37,2024-07-25,Fine
3999,379,180.23,2023-04-27,Membership Fee
4000,42,190.68,2024-08-14,Fine
4001,194,80.99,2024-01-16,Membership Fee
4002,441,61.2,2025-03-03,Membership Fee
4003,252,178.75,2025-05-28,Donation
4004,107,88.69,2023-09-06,Membership Fee
4005,376,153.57,2024-07-02,Donation
4006,467,51.36,2023-08-12,Fine
4007,420,65.61,2024-01-06,Membership Fee
4008,42,118.16,2024-02-15,Membership Fee
4009,50,19.58,2023-02-22,Membership Fee
4010,7,161.33,2024-10-18,Fine
4011,283,141.51,2023-03-27,Fine
4012,359,85.36,2022-11-13,Membership Fee
4013,35,124.5,2025-05-01,Membership Fee
4014,352,80.46,2024-01-27,Membership Fee
4015,456,129.99,2023-09-15,Donation
4016,376,61.24,2022-12-01,Donation
4017,109,118.77,2024-09-29,Donation
4018,374,156.32,2024-01-12,Donation
4019,144,84.24,2023-06-12,Donation
4020,423,136.04,2023-10-15,Donation
4021,446,138.47,2023-09-04,Membership Fee
4022,261,118.93,2024-02-25,Membership Fee
4023,180,143.65,2023-04-12,Membership Fee
4024,152,183.84,2025-02-28,Fine
4025,426,132.84,2023-12-29,Fine
4026,478,127.81,2023-04-24,Membership Fee
4027,264,119.38,2025-03-09,Donation
4028,462,180.3,2023-05-28,Fine
4029,214,175.77,2023-06-02,Fine
4030,464,144.57,2023-10-09,Fine
4031,108,183.44,2022-08-01,Membership Fee
4032,131,82.81,2024-01-28,Membership Fee
4033,272,174.76,2024-02-28,Donation
4034,475,193.27,2023-02-27,Donation
4035,154,84.5,2023-05-03,Membership Fee
4036,323,30.03,2024-05-28,Fine
4037,5,11.28,2024-03-22,Fine
4038,322,151.78,2025-04-12,Membership Fee
4039,232,50.37,2024-04-23,Donation
4040,30,170.72,2024-03-31,Membership Fee
4041,137,160.83,2022-12-27,Membership Fee
4042,173,58.14,2023-09-27,Fine
4043,11,169.69,2024-11-24,Donation
4044,155,107.6,2023-06-01,Fine
4045,54,75.07,2025-01-21,Membership Fee
4046,293,166.52,2023-01-15,Fine
4047,82,82.94,2024-09-03,Membership Fee
4048,241,8.99,2025-01-26,Fine
4049,251,37.74,2023-08-05,Fine
4050,326,43.19,2024-03-06,Donation
4051,85,186.09,2024-12-28,Fine
4052,476,197.5,2024-10-01,Donation
4053,119,65.53,2025-01-14,Donation
4054,499,171.52,2024-05-13,Donation
4055,285,5.06,2022-08-08,Donation
4056,12,12.81,2023-09-23,Fine
4057,80,152.71,2024-05-28,Membership Fee
4058,143,147.11,2023-02-09,Fine
4059,487,124.37,2025-01-06,Membership Fee
4060,210,105.73,2024-06-29,Donation
4061,437,70.56,2024-10-01,Fine
4062,44,148.55,2025-04-05,Donation
4063,233,188.59,2024-01-30,Fine
4064,123,53.53,2024-11-24,Donation
4065,96,17.33,2023-11-25,Fine
4066,139,111.71,2024-11-14,Donation
4067,148,91.92,2024-06-12,Fine
4068,484,150.36,2023-04-24,Donation
4069,287,24.02,2023-07-13,Donation
4070,487,159,2023-07-13,Fine
4071,6,15.07,2025-05-08,Donation
4072,50,23.04,2024-07-27,Membership Fee
4073,234,185.71,2022-12-17,Donation
4074,234,133.72,2024-07-25,Donation
4075,238,141.48,2025-05-02,Fine
4076,318,194.44,2023-11-09,Membership Fee
4077,478,181.4,2022-10-16,Membership Fee
4078,191,33.73,2024-01-24,Fine
4079,59,17.37,2024-09-19,Donation
4080,94,58.88,2025-05-07,Fine
4081,42,80.33,2024-09-14,Fine
4082,320,160.71,2024-05-03,Donation
4083,465,31.11,2025-07-13,Membership Fee
4084,254,51.89,2022-08-22,Donation
4085,118,148.09,2024-04-18,Fine
4086,287,24.25,2024-04-22,Donation
4087,191,100.5,2022-12-26,Membership Fee
4088,53,123.89,2024-08-12,Donation
4089,58,182.86,2024-05-30,Donation
4090,16,50.54,2024-06-24,Membership Fee
4091,418,132.61,2024-09-25,Fine
4092,76,27.62,2023-09-11,Fine
4093,306,96.26,2024-05-11,Donation
4094,21,196.91,2025-03-10,Fine
4095,323,55.58,2023-11-03,Fine
4096,136,28,2024-05-26,Membership Fee
4097,210,169.31,2022-09-26,Fine
4098,154,91.87,2025-06-16,Donation
4099,435,76.34,2024-02-03,Fine
4100,398,156.14,2023-08-07,Fine
4101,139,199.59,2023-05-14,Fine
4102,179,74.77,2022-12-27,Donation
4103,495,6.45,2022-12-15,Membership Fee
4104,364,114.26,2024-10-25,Donation
4105,254,28.67,2025-05-11,Membership Fee
4106,121,164.91,2024-10-08,Donation
4107,72,136.55,2025-07-10,Membership Fee
4108,182,133.92,2025-01-02,Fine
4109,227,151.02,2024-06-11,Donation
4110,392,166.77,2023-01-04,Membership Fee
4111,67,79.13,2023-08-15,Donation
4112,175,63.58,2023-11-29,Membership Fee
4113,164,45.47,2025-05-26,Donation
4114,419,197.21,2024-08-14,Fine
4115,81,128.58,2023-02-04,Fine
4116,120,43.19,2023-08-31,Membership Fee
4117,33,112.81,2025-01-10,Fine
4118,397,47.14,2023-10-08,Fine
4119,188,142.7,2023-01-03,Fine
4120,135,116.13,2024-02-05,Donation
4121,457,110.07,2024-03-02,Donation
4122,274,6.24,2022-11-15,Donation
4123,219,43.52,2023-03-27,Fine
4124,303,156.86,2024-03-24,Fine
4125,168,135.08,2025-06-12,Donation
4126,392,96.82,2022-08-08,Fine
4127,226,141.1,2024-02-29,Fine
4128,285,52.4,2022-10-02,Fine
4129,449,5.15,2024-07-18,Donation
4130,372,116.15,2024-02-27,Membership Fee
4131,141,42.67,2024-10-22,Donation
4132,250,85.81,2024-09-22,Membership Fee
4133,4,130.1,2024-10-12,Fine
4134,416,192.89,2023-11-12,Membership Fee
4135,160,70.18,2022-09-28,Donation
4136,480,70.5,2024-07-19,Membership Fee
4137,293,133.02,2022-09-07,Membership Fee
4138,422,146.85,2023-11-08,Membership Fee
4139,122,115.16,2024-06-19,Membership Fee
4140,151,111.65,2023-06-23,Donation
4141,381,32.77,2025-07-16,Membership Fee
4142,380,28.86,2025-02-21,Donation
4143,333,106.36,2022-12-02,Membership Fee
4144,298,129,2024-12-21,Fine
4145,206,184.5,2024-08-25,Membership Fee
4146,212,191.2,2024-03-19,Membership Fee
4147,1,95.91,2024-10-22,Fine
4148,231,72.96,2023-12-06,Fine
4149,175,162.45,2024-05-10,Fine
4150,233,192,2023-05-04,Membership Fee
4151,473,162.94,2024-04-20,Fine
4152,385,67.53,2025-01-26,Fine
4153,486,34.44,2022-10-26,Fine
4154,203,21.41,2025-03-17,Fine
4155,476,193.68,2024-03-12,Donation
4156,319,150.45,2022-10-09,Donation
4157,189,66.03,2024-03-14,Membership Fee
4158,75,34.12,2022-11-26,Donation
4159,11,162.34,2024-08-30,Fine
4160,266,7.47,2023-11-18,Fine
4161,478,141.14,2024-06-03,Fine
4162,177,73.61,2022-08-02,Fine
4163,149,16.84,2023-10-23,Donation
4164,176,29.38,2024-09-26,Donation
4165,180,42.14,2022-11-17,Fine
4166,193,52.93,2023-05-23,Fine
4167,472,99.51,2022-12-13,Donation
4168,149,190.28,2024-11-09,Fine
4169,6,88.28,2024-03-10,Membership Fee
4170,437,45.19,2024-10-18,Membership Fee
4171,339,60.97,2022-10-29,Membership Fee
4172,407,56.39,2022-11-16,Donation
4173,218,80.68,2023-12-12,Membership Fee
4174,286,110.7,2024-01-24,Fine
4175,328,144.28,2024-10-05,Fine
4176,453,74.55,2024-06-03,Fine
4177,210,199.41,2023-10-10,Fine
4178,146,57.48,2022-11-02,Donation
4179,255,60.83,2023-01-13,Fine
4180,79,96.71,2024-11-08,Fine
4181,238,98.83,2025-03-17,Fine
4182,157,37.31,2024-12-17,Fine
4183,339,128.55,2023-02-09,Membership Fee
4184,46,180.15,2025-03-25,Fine
4185,279,67.56,2023-04-07,Fine
4186,209,42.26,2023-07-27,Donation
4187,240,160.75,2022-12-03,Fine
4188,429,70.1,2023-12-27,Fine
4189,45,150.5,2023-06-10,Fine
4190,94,32.11,2025-04-21,Fine
4191,136,73.49,2023-04-02,Membership Fee
4192,348,185.21,2023-08-01,Membership Fee
4193,487,80.93,2023-07-22,Membership Fee
4194,392,6,2025-05-09,Membership Fee
4195,106,105.34,2024-09-19,Membership Fee
4196,214,32.42,2023-08-10,Fine
4197,66,33.89,2023-07-12,Membership Fee
4198,423,64.48,2023-02-14,Fine
4199,131,94.18,2025-05-30,Donation
4200,464,107.42,2025-07-06,Donation
4201,470,172.65,2024-10-06,Donation
4202,50,39.4,2023-06-07,Membership Fee
4203,224,147.73,2023-01-10,Donation
4204,14,168.13,2023-04-28,Donation
4205,430,185.9,2025-01-25,Fine
4206,407,103.55,2023-09-13,Donation
4207,11,58.9,2023-03-26,Membership Fee
4208,390,114.76,2024-03-11,Membership Fee
4209,97,121.85,2023-08-11,Donation
4210,268,126.63,2024-09-22,Membership Fee
4211,32,96.55,2025-04-14,Donation
4212,85,192.53,2023-02-27,Fine
4213,5,78.53,2025-04-04,Membership Fee
4214,466,185.18,2025-04-03,Donation
4215,194,166.06,2022-10-31,Fine
4216,472,160.28,2024-12-17,Membership Fee
4217,395,49.24,2023-06-08,Fine
4218,139,191.95,2025-05-15,Fine
4219,77,128.64,2023-12-24,Membership Fee
4220,336,7.78,2024-03-21,Membership Fee
4221,311,75.67,2024-07-14,Membership Fee
4222,110,48.04,2022-11-11,Fine
4223,148,148.06,2025-02-14,Fine
4224,146,104.08,2024-08-14,Fine
4225,482,149.02,2022-12-03,Fine
4226,306,49.25,2024-03-27,Membership Fee
4227,242,22.89,2023-08-21,Membership Fee
4228,219,36.38,2024-03-29,Membership Fee
4229,212,68.37,2022-11-28,Fine
4230,134,16.24,2024-01-14,Donation
4231,276,125.53,2024-04-01,Donation
4232,355,71.34,2025-04-14,Donation
4233,139,36.31,2024-03-05,Donation
4234,125,155.14,2023-10-28,Donation
4235,124,143.85,2023-11-10,Fine
4236,92,85.88,2023-02-27,Donation
4237,68,112.21,2024-09-18,Donation
4238,429,120.57,2025-02-06,Donation
4239,8,139.34,2025-06-26,Membership Fee
4240,130,30.19,2023-01-18,Donation
4241,98,86.33,2023-07-14,Membership Fee
4242,354,175.81,2025-04-29,Donation
4243,273,171.48,2023-04-16,Donation
4244,191,51.12,2025-02-15,Membership Fee
4245,400,54.92,2024-12-01,Fine
4246,74,190.44,2023-08-19,Membership Fee
4247,370,112.93,2024-03-23,Fine
4248,129,27.66,2022-07-31,Fine
4249,244,76.09,2024-04-06,Membership Fee
4250,51,58.8,2025-05-02,Donation
4251,285,117.64,2024-06-18,Membership Fee
4252,436,97.87,2024-03-13,Donation
4253,352,157.98,2025-02-25,Donation
4254,478,131.75,2023-05-24,Membership Fee
4255,461,184.28,2023-10-22,Donation
4256,307,14.7,2025-07-12,Membership Fee
4257,26,44.57,2023-04-19,Membership Fee
4258,441,182.76,2022-11-22,Donation
4259,156,65.7,2022-12-26,Membership Fee
4260,96,94.4,2023-02-08,Donation
4261,317,178.39,2025-02-04,Membership Fee
4262,21,42.51,2022-09-23,Fine
4263,271,83.5,2024-05-31,Fine
4264,204,7.5,2023-04-07,Fine
4265,468,188.93,2024-03-31,Fine
4266,209,114.58,2022-08-26,Fine
4267,27,120.73,2025-01-31,Fine
4268,29,169.54,2023-11-03,Fine
4269,249,117.15,2023-09-09,Membership Fee
4270,29,37.25,2024-10-28,Donation
4271,111,36.47,2024-12-14,Membership Fee
4272,448,7.84,2023-04-21,Fine
4273,338,127.38,2023-12-02,Fine
4274,401,23.51,2023-06-13,Membership Fee
4275,262,124.43,2022-10-03,Fine
4276,150,42.11,2025-07-14,Fine
4277,153,81.7,2024-05-14,Donation
4278,126,48.79,2024-02-23,Membership Fee
4279,55,26.8,2023-04-25,Donation
4280,20,72.97,2022-09-04,Membership Fee
4281,383,162.34,2024-01-08,Membership Fee
4282,351,54.51,2024-02-05,Fine
4283,201,125.83,2023-02-18,Fine
4284,300,49.84,2023-12-17,Donation
4285,440,198.48,2023-06-27,Fine
4286,302,24.86,2025-01-14,Membership Fee
4287,106,183.71,2024-07-14,Membership Fee
4288,384,17.87,2025-03-07,Membership Fee
4289,353,49.36,2025-04-12,Membership Fee
4290,270,132.88,2023-01-19,Membership Fee
4291,281,12.9,2025-06-14,Donation
4292,157,9.58,2024-02-18,Fine
4293,450,190.43,2023-03-22,Donation
4294,25,53.26,2025-07-06,Donation
4295,303,107.41,2025-04-28,Donation
4296,144,8.68,2023-11-23,Fine
4297,422,182.56,2024-06-14,Donation
4298,176,6.29,2024-03-27,Donation
4299,260,190.48,2025-07-02,Donation
4300,461,47.37,2024-11-22,Fine
4301,280,87.8,2024-01-11,Fine
4302,364,178.56,2024-11-24,Fine
4303,174,6.34,2024-11-29,Membership Fee
4304,199,194.77,2022-12-01,Membership Fee
4305,61,23.39,2024-12-22,Donation
4306,184,105.07,2024-09-23,Fine
4307,332,175.55,2023-03-17,Membership Fee
4308,61,53.25,2025-02-09,Donation
4309,47,72.69,2023-10-21,Fine
4310,41,26.67,2025-02-18,Donation
4311,126,170.07,2025-03-19,Fine
4312,411,183.51,2024-10-13,Donation
4313,160,25.52,2022-10-04,Membership Fee
4314,221,160.82,2023-01-23,Membership Fee
4315,265,19.78,2025-06-09,Donation
4316,411,90.78,2022-10-25,Donation
4317,110,200,2023-01-04,Donation
4318,69,10.34,2022-08-29,Donation
4319,311,133.81,2025-02-16,Donation
4320,160,28.43,2022-08-02,Membership Fee
4321,115,90.1,2023-01-28,Donation
4322,248,140.65,2024-01-25,Fine
4323,338,41.69,2024-05-16,Fine
4324,203,191.18,2024-10-18,Donation
4325,420,104.29,2024-09-17,Donation
4326,99,108.82,2023-11-14,Membership Fee
4327,1,27.7,2023-04-28,Donation
4328,266,108.1,2023-04-02,Donation
4329,237,53.34,2025-06-25,Donation
4330,175,190.43,2023-04-05,Fine
4331,455,92.31,2024-06-03,Membership Fee
4332,55,172.02,2024-09-04,Membership Fee
4333,344,175.23,2024-03-09,Donation
4334,479,89.9,2022-11-28,Membership Fee
4335,284,73.68,2024-07-08,Fine
4336,384,60.39,2023-03-02,Fine
4337,354,164.66,2024-09-15,Donation
4338,46,146.14,2024-02-26,Donation
4339,66,62.1,2023-05-01,Membership Fee
4340,92,176.64,2023-05-04,Fine
4341,3,6.91,2023-05-11,Fine
4342,191,125.49,2024-06-17,Fine
4343,9,170.86,2024-03-15,Fine
4344,77,196.85,2024-02-27,Donation
4345,455,191.36,2023-01-04,Fine
4346,10,160.91,2023-01-18,Membership Fee
4347,447,168.34,2024-07-31,Donation
4348,51,46.97,2023-10-05,Membership Fee
4349,415,195.58,2024-10-02,Membership Fee
4350,440,129.07,2024-09-05,Fine
4351,406,73.32,2023-10-24,Membership Fee
4352,390,105.01,2022-12-05,Membership Fee
4353,291,119.64,2022-07-24,Membership Fee
4354,479,36.14,2023-04-23,Membership Fee
4355,18,99.16,2023-07-02,Membership Fee
4356,381,153.76,2023-06-13,Donation
4357,73,97.86,2023-03-30,Donation
4358,200,151.82,2023-06-02,Membership Fee
4359,261,104.42,2024-09-06,Membership Fee
4360,307,95.5,2024-02-27,Donation
4361,353,60.57,2024-08-19,Donation
4362,400,51.63,2023-02-28,Fine
4363,331,79.51,2022-08-11,Membership Fee
4364,215,194.13,2023-07-01,Donation
4365,58,175.89,2024-04-11,Fine
4366,93,163.33,2023-01-25,Fine
4367,51,122.27,2025-06-17,Membership Fee
4368,71,126.67,2024-12-19,Donation
4369,343,125.1,2024-07-10,Fine
4370,315,82.45,2024-11-03,Donation
4371,385,118.93,2024-12-09,Fine
4372,484,75.72,2024-05-05,Fine
4373,404,119.48,2024-05-14,Donation
4374,53,57.85,2022-09-29,Membership Fee
4375,4,48.24,2024-04-22,Fine
4376,75,187.33,2022-12-30,Membership Fee
4377,464,199.93,2023-04-22,Donation
4378,322,6.67,2025-01-24,Donation
4379,400,128.08,2025-06-15,Fine
4380,226,95.03,2023-01-24,Membership Fee
4381,101,167.55,2025-06-24,Fine
4382,60,161.71,2024-11-11,Membership Fee
4383,191,148.64,2022-09-20,Fine
4384,423,29.74,2025-03-19,Membership Fee
4385,116,38.61,2023-10-03,Donation
4386,468,35.24,2022-09-27,Donation
4387,353,119.94,2024-04-03,Fine
4388,332,8.59,2024-02-01,Fine
4389,164,151.65,2024-05-18,Donation
4390,205,68.73,2024-12-24,Donation
4391,68,24.02,2023-04-26,Membership Fee
4392,458,102.33,2025-04-29,Membership Fee
4393,16,37.73,2023-01-24,Membership Fee
4394,159,119.27,2024-05-04,Donation
4395,386,47.21,2022-08-14,Donation
4396,290,82.71,2022-09-28,Fine
4397,489,108.48,2023-09-09,Donation
4398,318,135.98,2023-01-19,Membership Fee
4399,257,10.7,2023-09-12,Donation
4400,19,72.7,2024-02-17,Donation
4401,8,194.53,2025-06-18,Donation
4402,137,7.38,2024-01-05,Donation
4403,308,102.98,2023-05-26,Donation
4404,128,118.45,2024-07-05,Fine
4405,213,80.23,2024-07-13,Fine
4406,275,13.28,2024-06-29,Membership Fee
4407,212,82.11,2024-06-05,Fine
4408,334,28.82,2023-04-06,Fine
4409,403,149.07,2022-11-24,Donation
4410,100,183.98,2023-08-17,Membership Fee
4411,125,188.23,2023-03-04,Donation
4412,87,12.57,2022-08-06,Membership Fee
4413,141,109.58,2024-12-11,Fine
4414,434,115.78,2024-12-12,Donation
4415,322,68.91,2023-03-12,Donation
4416,332,181.6,2025-05-09,Donation
4417,339,99.02,2023-11-26,Donation
4418,191,64.93,2022-08-21,Membership Fee
4419,481,28.33,2024-11-18,Fine
4420,286,190.58,2025-03-08,Donation
4421,363,193.92,2023-09-03,Membership Fee
4422,277,92.5,2024-12-27,Fine
4423,86,54.77,2023-04-19,Donation
4424,375,20.8,2023-10-03,Fine
4425,353,163.36,2025-06-23,Membership Fee
