loan_id,book_id,member_id,loan_date,due_date,return_date,fine
8760,511,289,2025-01-10,2025-01-24,2025-02-06,4.46
8761,108,255,2024-05-20,2024-06-03,2024-05-31,0
8762,823,255,2023-10-31,2023-11-14,2023-11-26,1.9
8763,295,377,2023-06-04,2023-06-18,2023-07-01,19.29
8764,437,156,2024-05-29,2024-06-12,2024-06-25,9.9
8765,176,138,2024-12-21,2025-01-04,,0
8766,532,454,2025-04-14,2025-04-28,2025-05-02,17.75
8767,999,77,2023-05-10,2023-05-24,,0
8768,533,278,2024-03-09,2024-03-23,2024-04-04,9.47
8769,176,369,2024-12-01,2024-12-15,2024-12-24,10.22
8770,991,233,2024-07-29,2024-08-12,2024-08-28,16.18
8771,141,143,2024-11-09,2024-11-23,,0
8772,794,496,2025-06-06,2025-06-20,2025-06-16,0
8773,987,74,2024-04-09,2024-04-23,2024-05-04,15.64
8774,637,97,2022-11-20,2022-12-04,2022-12-13,7.89
8775,414,477,2023-11-24,2023-12-08,2023-12-17,11.64
8776,967,396,2023-11-21,2023-12-05,2023-12-03,0
8777,374,184,2024-01-03,2024-01-17,2024-01-18,6.61
8778,193,19,2025-06-08,2025-06-22,,0
8779,478,50,2023-11-04,2023-11-18,2023-12-03,15.71
8780,31,104,2023-08-09,2023-08-23,2023-09-03,18.89
8781,331,254,2023-06-18,2023-07-02,2023-07-13,3.59
8782,91,74,2024-04-04,2024-04-18,,0
8783,619,324,2023-03-01,2023-03-15,2023-03-27,6.78
8784,956,141,2022-12-05,2022-12-19,2022-12-23,18.45
8785,266,3,2024-10-07,2024-10-21,,0
8786,627,401,2023-12-04,2023-12-18,2023-12-14,0
8787,797,424,2024-07-29,2024-08-12,,0
8788,423,233,2023-01-19,2023-02-02,2023-02-08,1.15
8789,922,91,2024-02-26,2024-03-11,,0
8790,801,219,2024-01-27,2024-02-10,2024-02-19,19.75
8791,324,30,2025-01-11,2025-01-25,2025-01-25,0
8792,654,290,2025-03-10,2025-03-24,2025-04-03,10.02
8793,881,459,2022-12-22,2023-01-05,2023-01-02,0
8794,273,300,2025-02-08,2025-02-22,2025-03-03,16.96
8795,371,316,2024-06-14,2024-06-28,2024-06-29,18.47
8796,500,204,2023-11-08,2023-11-22,2023-12-08,12.15
8797,212,90,2023-02-05,2023-02-19,2023-02-17,0
8798,298,72,2023-07-16,2023-07-30,2023-08-07,18.85
8799,935,390,2024-04-11,2024-04-25,2024-04-22,0
8800,809,335,2024-01-31,2024-02-14,2024-02-12,0
8801,560,253,2024-06-11,2024-06-25,,0
8802,632,421,2023-05-25,2023-06-08,2023-06-21,11.45
8803,127,130,2023-01-11,2023-01-25,,0
8804,296,15,2025-02-07,2025-02-21,,0
8805,115,79,2025-02-14,2025-02-28,,0
8806,396,236,2025-06-01,2025-06-15,2025-06-14,0
8807,141,13,2023-01-06,2023-01-20,2023-01-27,5.13
8808,986,103,2022-10-18,2022-11-01,2022-11-01,0
8809,323,69,2025-04-04,2025-04-18,2025-04-14,0
8810,233,372,2025-01-26,2025-02-09,2025-02-21,17.32
8811,998,44,2024-01-14,2024-01-28,2024-01-24,0
8812,468,178,2025-01-16,2025-01-30,2025-02-10,7.73
8813,86,344,2023-04-09,2023-04-23,2023-05-05,7.17
8814,687,474,2023-09-12,2023-09-26,2023-10-08,1.26
8815,21,166,2024-10-02,2024-10-16,2024-10-13,0
8816,127,238,2023-03-16,2023-03-30,2023-04-03,12.44
8817,369,103,2025-05-09,2025-05-23,2025-05-30,1.98
8818,118,332,2022-11-22,2022-12-06,2022-12-09,15.74
8819,358,4,2022-12-05,2022-12-19,2022-12-25,8.25
8820,969,242,2024-10-18,2024-11-01,2024-11-05,4.65
8821,407,331,2023-04-19,2023-05-03,2023-05-01,0
8822,38,293,2023-12-09,2023-12-23,2023-12-25,14.71
8823,483,345,2023-02-02,2023-02-16,2023-03-04,9.18
8824,209,398,2023-03-18,2023-04-01,2023-04-15,6.73
8825,207,23,2023-04-09,2023-04-23,2023-04-30,11.78
8826,798,305,2023-12-27,2024-01-10,2024-01-22,10.81
8827,148,74,2023-01-25,2023-02-08,,0
8828,162,102,2025-01-18,2025-02-01,2025-02-13,10.86
8829,58,113,2024-09-08,2024-09-22,2024-10-08,3.12
8830,329,226,2023-08-12,2023-08-26,,0
8831,294,175,2023-03-22,2023-04-05,2023-04-04,0
8832,751,278,2023-06-12,2023-06-26,2023-07-10,10.82
8833,925,154,2023-03-29,2023-04-12,,0
8834,414,413,2024-01-29,2024-02-12,,0
8835,715,326,2022-10-05,2022-10-19,2022-10-29,11.93
8836,422,87,2023-10-12,2023-10-26,2023-11-09,10.8
8837,890,402,2023-06-22,2023-07-06,,0
8838,748,337,2023-01-28,2023-02-11,2023-02-07,0
8839,743,285,2025-02-18,2025-03-04,2025-03-08,7.29
8840,459,382,2023-12-30,2024-01-13,2024-01-15,13.35
8841,515,195,2023-08-03,2023-08-17,,0
8842,954,170,2023-11-14,2023-11-28,2023-11-24,0
8843,608,30,2023-09-20,2023-10-04,2023-10-18,6.13
8844,117,47,2024-11-23,2024-12-07,2024-12-07,0
8845,47,21,2022-12-08,2022-12-22,2022-12-27,14.58
8846,559,463,2024-12-19,2025-01-02,,0
8847,777,192,2023-11-24,2023-12-08,2023-12-20,3.25
8848,159,274,2023-10-24,2023-11-07,,0
8849,335,277,2023-09-21,2023-10-05,2023-10-21,6.25
8850,66,365,2023-10-09,2023-10-23,,0
8851,99,290,2024-06-02,2024-06-16,2024-06-20,6.5
8852,907,471,2024-10-30,2024-11-13,2024-11-21,11.86
8853,293,206,2022-08-16,2022-08-30,2022-08-27,0
8854,654,126,2025-03-26,2025-04-09,2025-04-16,7.64
8855,493,404,2023-02-06,2023-02-20,2023-03-07,3.69
8856,88,379,2023-10-29,2023-11-12,,0
8857,537,26,2024-01-07,2024-01-21,2024-01-24,4.24
8858,259,103,2023-04-13,2023-04-27,2023-05-06,9.72
8859,853,157,2025-05-28,2025-06-11,2025-06-16,18.38
8860,707,310,2024-11-02,2024-11-16,,0
8861,979,135,2024-04-13,2024-04-27,2024-05-06,3.94
8862,806,332,2024-11-22,2024-12-06,,0
8863,418,240,2022-12-09,2022-12-23,2022-12-22,0
8864,472,100,2023-08-24,2023-09-07,2023-09-03,0
8865,409,183,2024-06-18,2024-07-02,2024-07-03,19.81
8866,883,460,2023-07-09,2023-07-23,,0
8867,248,7,2024-04-17,2024-05-01,2024-05-14,2.38
8868,191,358,2023-03-28,2023-04-11,2023-04-19,19.29
8869,845,95,2024-06-26,2024-07-10,,0
8870,990,70,2022-10-12,2022-10-26,2022-11-03,13.18
8871,223,419,2023-11-12,2023-11-26,2023-12-06,9.72
8872,697,423,2023-01-03,2023-01-17,2023-01-14,0
8873,748,142,2023-10-07,2023-10-21,2023-10-24,12.73
8874,338,129,2025-03-23,2025-04-06,,0
8875,224,213,2025-04-02,2025-04-16,2025-04-23,6.25
8876,413,322,2022-08-14,2022-08-28,2022-09-09,7.63
8877,706,173,2023-06-20,2023-07-04,2023-07-09,13.15
8878,274,379,2022-10-23,2022-11-06,2022-11-17,2.75
8879,600,468,2023-08-14,2023-08-28,2023-09-07,2.26
8880,197,277,2023-02-23,2023-03-09,2023-03-07,0
8881,182,476,2023-11-21,2023-12-05,2023-12-03,0
8882,210,457,2025-01-07,2025-01-21,2025-02-01,6.01
8883,775,173,2023-06-15,2023-06-29,2023-07-03,6.76
8884,820,246,2024-11-24,2024-12-08,,0
8885,803,66,2025-03-13,2025-03-27,2025-04-11,14.15
8886,945,467,2022-08-15,2022-08-29,2022-09-07,15.62
8887,209,394,2023-09-04,2023-09-18,2023-10-03,10.65
8888,291,14,2023-03-15,2023-03-29,,0
8889,199,344,2024-09-02,2024-09-16,2024-09-13,0
8890,962,153,2024-01-08,2024-01-22,2024-01-25,19.56
8891,101,363,2025-06-21,2025-07-05,2025-07-10,1.38
8892,150,108,2022-10-02,2022-10-16,,0
8893,754,3,2023-05-13,2023-05-27,2023-05-25,0
8894,137,94,2023-10-11,2023-10-25,2023-11-07,15.97
8895,619,159,2025-03-02,2025-03-16,2025-03-29,4.09
8896,301,114,2023-09-15,2023-09-29,2023-10-12,3.25
8897,997,249,2022-10-11,2022-10-25,2022-10-30,6.64
8898,65,297,2023-12-04,2023-12-18,2023-12-23,12
8899,577,352,2023-06-18,2023-07-02,2023-06-28,0
8900,430,171,2025-01-21,2025-02-04,2025-02-19,7.13
8901,422,431,2024-02-25,2024-03-10,2024-03-25,11.12
8902,976,434,2023-11-26,2023-12-10,2023-12-15,4.1
8903,905,260,2025-05-13,2025-05-27,2025-06-12,7.07
8904,280,218,2023-07-28,2023-08-11,2023-08-24,10.3
8905,481,179,2024-07-31,2024-08-14,2024-08-18,18.57
8906,150,34,2023-11-02,2023-11-16,2023-11-17,18.21
8907,41,81,2023-09-23,2023-10-07,,0
8908,237,105,2024-05-09,2024-05-23,2024-05-21,0
8909,794,112,2024-09-13,2024-09-27,2024-09-23,0
8910,484,343,2024-02-11,2024-02-25,,0
8911,333,312,2025-06-04,2025-06-18,2025-06-21,9.81
8912,645,176,2023-08-31,2023-09-14,2023-09-21,13.29
8913,655,465,2024-12-27,2025-01-10,2025-01-17,19.9
8914,835,247,2024-04-11,2024-04-25,2024-04-22,0
8915,869,389,2024-02-25,2024-03-10,2024-03-12,3
8916,275,448,2025-01-29,2025-02-12,2025-02-25,14.74
8917,445,41,2023-12-16,2023-12-30,2024-01-12,17.17
8918,512,362,2024-06-11,2024-06-25,2024-06-25,0
8919,228,193,2025-01-21,2025-02-04,2025-02-12,14.71
8920,959,241,2024-10-20,2024-11-03,2024-11-05,8.32
8921,139,88,2024-12-06,2024-12-20,2025-01-04,16.51
8922,347,64,2024-11-02,2024-11-16,2024-11-25,2.51
8923,306,194,2022-08-01,2022-08-15,2022-08-17,14.32
8924,950,383,2025-01-24,2025-02-07,2025-02-05,0
8925,773,198,2023-02-23,2023-03-09,2023-03-09,0
8926,824,148,2024-07-07,2024-07-21,,0
8927,713,313,2023-01-10,2023-01-24,2023-01-21,0
8928,271,352,2023-05-13,2023-05-27,2023-06-11,5.91
8929,267,314,2024-06-15,2024-06-29,2024-06-26,0
8930,203,16,2022-10-02,2022-10-16,2022-10-13,0
8931,610,264,2023-11-13,2023-11-27,2023-12-09,13.69
8932,236,337,2024-03-01,2024-03-15,2024-03-20,14.46
8933,721,16,2022-12-23,2023-01-06,2023-01-12,6.37
8934,415,218,2023-07-12,2023-07-26,2023-07-29,9.3
8935,219,229,2025-02-03,2025-02-17,2025-02-19,3.7
8936,990,90,2025-04-07,2025-04-21,2025-04-25,18
8937,14,92,2024-09-28,2024-10-12,2024-10-22,4.27
8938,697,126,2025-01-10,2025-01-24,2025-02-07,5.57
8939,687,153,2025-06-06,2025-06-20,2025-07-06,12.26
8940,531,49,2023-07-28,2023-08-11,2023-08-07,0
8941,971,200,2023-09-23,2023-10-07,,0
8942,264,492,2025-02-23,2025-03-09,2025-03-23,19.61
8943,189,178,2022-12-31,2023-01-14,2023-01-19,3.42
8944,256,82,2023-02-05,2023-02-19,2023-02-22,7.09
8945,969,392,2024-01-03,2024-01-17,2024-01-31,10.54
8946,109,127,2024-01-17,2024-01-31,2024-02-15,2.95
8947,39,362,2024-01-16,2024-01-30,2024-02-01,3.63
8948,453,198,2024-02-09,2024-02-23,2024-02-23,0
8949,704,25,2024-12-31,2025-01-14,,0
8950,571,358,2024-08-22,2024-09-05,2024-09-02,0
8951,865,407,2023-07-07,2023-07-21,2023-08-03,3.16
8952,556,363,2023-04-16,2023-04-30,,0
8953,335,410,2023-02-15,2023-03-01,2023-03-11,15.85
8954,243,464,2024-02-09,2024-02-23,2024-02-21,0
8955,240,236,2023-02-23,2023-03-09,2023-03-19,16.78
8956,118,426,2025-05-30,2025-06-13,2025-06-25,10.8
8957,116,462,2023-03-22,2023-04-05,2023-04-01,0
8958,292,439,2024-09-18,2024-10-02,2024-10-04,8.83
8959,776,156,2023-01-17,2023-01-31,2023-01-30,0
8960,326,489,2024-06-18,2024-07-02,2024-07-08,12.05
8961,210,312,2024-10-06,2024-10-20,2024-10-21,4.22
8962,958,90,2022-11-08,2022-11-22,2022-12-01,6.57
8963,195,233,2022-10-26,2022-11-09,,0
8964,855,493,2023-10-18,2023-11-01,2023-11-05,2.77
8965,166,450,2025-03-05,2025-03-19,2025-03-15,0
8966,347,321,2023-03-25,2023-04-08,2023-04-18,4.41
8967,789,264,2024-10-04,2024-10-18,2024-10-15,0
8968,792,36,2023-07-18,2023-08-01,2023-08-10,7.57
8969,506,428,2024-12-16,2024-12-30,2025-01-15,4.53
8970,761,89,2023-07-03,2023-07-17,2023-07-23,1.47
8971,674,337,2025-03-08,2025-03-22,2025-03-27,4.62
8972,753,109,2024-04-26,2024-05-10,2024-05-14,5.56
8973,614,323,2023-07-15,2023-07-29,2023-08-10,12.94
8974,316,249,2023-01-15,2023-01-29,2023-01-28,0
8975,659,497,2024-03-02,2024-03-16,2024-03-14,0
8976,364,139,2023-03-23,2023-04-06,2023-04-15,12.61
8977,876,109,2025-04-24,2025-05-08,2025-05-18,15.37
8978,806,163,2022-10-01,2022-10-15,2022-10-15,0
8979,262,301,2024-10-15,2024-10-29,2024-10-30,14.76
8980,820,485,2024-05-11,2024-05-25,2024-06-04,2.19
8981,987,133,2025-02-08,2025-02-22,2025-03-05,3.7
8982,110,431,2022-11-29,2022-12-13,2022-12-09,0
8983,683,321,2024-07-28,2024-08-11,2024-08-25,14.82
8984,829,240,2024-09-03,2024-09-17,2024-10-01,5.95
8985,914,490,2023-05-21,2023-06-04,2023-06-08,2.34
8986,22,248,2025-05-17,2025-05-31,2025-06-05,9.37
8987,763,388,2023-06-23,2023-07-07,2023-07-12,6.06
8988,580,333,2025-04-21,2025-05-05,2025-05-10,18.86
8989,431,343,2022-10-01,2022-10-15,2022-10-12,0
8990,243,307,2024-06-04,2024-06-18,2024-07-03,10.54
8991,211,493,2024-04-08,2024-04-22,2024-05-03,8.57
8992,338,439,2023-02-25,2023-03-11,2023-03-11,0
8993,473,109,2024-02-04,2024-02-18,,0
8994,841,250,2023-01-12,2023-01-26,2023-01-31,2.69
8995,24,126,2024-10-02,2024-10-16,2024-10-28,14.07
8996,935,423,2022-09-03,2022-09-17,,0
8997,630,294,2025-07-22,2025-08-05,2025-08-08,8.98
8998,144,98,2024-05-20,2024-06-03,,0
8999,244,199,2025-06-01,2025-06-15,2025-06-23,14.58
9000,117,44,2024-01-09,2024-01-23,2024-02-01,18.51
9001,184,450,2025-07-16,2025-07-30,2025-07-27,0
9002,448,83,2024-11-11,2024-11-25,2024-11-22,0
9003,813,34,2024-03-14,2024-03-28,2024-03-31,6.19
9004,849,357,2023-10-20,2023-11-03,2023-11-12,5.79
9005,560,13,2025-06-11,2025-06-25,2025-06-24,0
9006,916,32,2024-08-21,2024-09-04,2024-09-07,2.93
9007,279,38,2024-04-16,2024-04-30,,0
9008,17,425,2025-02-02,2025-02-16,2025-02-19,5.13
9009,619,438,2025-05-06,2025-05-20,2025-05-27,5.3
9010,662,286,2024-01-16,2024-01-30,2024-02-02,8.11
9011,471,10,2024-06-10,2024-06-24,2024-06-30,16.63
9012,201,253,2023-04-28,2023-05-12,,0
9013,309,76,2025-07-18,2025-08-01,2025-07-28,0
9014,511,435,2023-08-23,2023-09-06,,0
9015,705,266,2024-04-19,2024-05-03,2024-05-09,15.38
9016,962,61,2023-04-26,2023-05-10,,0
9017,755,475,2025-01-30,2025-02-13,2025-02-20,6.05
9018,676,249,2023-12-01,2023-12-15,2023-12-17,16.68
9019,510,232,2022-09-10,2022-09-24,,0
9020,45,7,2023-08-25,2023-09-08,2023-09-24,9.05
9021,675,309,2025-04-30,2025-05-14,2025-05-21,13.15
9022,564,354,2024-05-30,2024-06-13,2024-06-13,0
9023,231,441,2025-07-15,2025-07-29,2025-08-01,14.62
9024,856,183,2023-04-06,2023-04-20,2023-04-25,6.85
9025,725,452,2023-09-16,2023-09-30,2023-09-29,0
9026,152,111,2025-01-22,2025-02-05,2025-02-14,11.57
9027,753,198,2024-02-28,2024-03-13,2024-03-19,19.83
9028,785,484,2023-05-27,2023-06-10,2023-06-06,0
9029,217,376,2022-11-14,2022-11-28,2022-11-28,0
9030,185,500,2023-12-07,2023-12-21,2024-01-02,10.89
9031,578,194,2024-01-31,2024-02-14,,0
9032,324,160,2024-07-05,2024-07-19,2024-07-18,0
9033,860,395,2025-02-21,2025-03-07,2025-03-08,11.81
9034,242,53,2022-11-07,2022-11-21,2022-12-06,16.64
9035,613,444,2025-04-24,2025-05-08,2025-05-13,2.18
9036,898,472,2025-04-19,2025-05-03,,0
9037,253,452,2023-02-27,2023-03-13,2023-03-29,19.24
9038,665,62,2023-07-22,2023-08-05,2023-08-09,8.51
9039,224,6,2022-08-02,2022-08-16,2022-08-30,3.51
9040,102,191,2024-03-02,2024-03-16,,0
9041,190,470,2025-05-12,2025-05-26,2025-05-28,14.9
9042,407,356,2024-10-01,2024-10-15,2024-10-19,2.95
9043,150,27,2025-07-08,2025-07-22,,0
9044,281,121,2025-07-11,2025-07-25,2025-08-02,15.36
9045,460,24,2022-11-14,2022-11-28,2022-12-13,2.81
9046,54,22,2024-06-07,2024-06-21,,0
9047,487,402,2024-07-30,2024-08-13,,0
9048,593,472,2023-01-29,2023-02-12,,0
9049,619,180,2025-07-15,2025-07-29,,0
9050,829,80,2025-06-01,2025-06-15,2025-06-18,7.36
9051,506,390,2024-01-04,2024-01-18,2024-01-23,13.24
9052,943,423,2024-04-27,2024-05-11,2024-05-26,5.63
9053,903,311,2024-04-13,2024-04-27,2024-05-13,13.56
9054,385,435,2023-05-26,2023-06-09,,0
9055,878,193,2022-12-04,2022-12-18,2022-12-20,2.13
9056,545,55,2023-12-18,2024-01-01,2024-01-17,18.9
9057,810,328,2025-05-08,2025-05-22,2025-06-04,15.01
9058,819,216,2023-06-18,2023-07-02,2023-07-11,11.37
9059,132,404,2024-10-29,2024-11-12,,0
9060,184,91,2023-11-24,2023-12-08,,0
9061,288,8,2025-07-13,2025-07-27,,0
9062,532,232,2025-03-18,2025-04-01,2025-04-10,7.6
9063,313,319,2024-10-10,2024-10-24,2024-10-23,0
9064,447,216,2025-01-10,2025-01-24,,0
9065,255,445,2023-07-22,2023-08-05,2023-08-04,0
9066,155,289,2023-10-25,2023-11-08,2023-11-21,6.32
9067,468,190,2023-07-11,2023-07-25,2023-07-30,6.67
9068,277,395,2025-02-14,2025-02-28,2025-03-04,16.71
9069,711,391,2022-09-07,2022-09-21,2022-10-03,1.12
9070,739,326,2025-06-09,2025-06-23,,0
9071,664,142,2025-03-10,2025-03-24,2025-03-28,9.15
9072,662,415,2024-05-11,2024-05-25,2024-05-22,0
9073,938,301,2024-08-11,2024-08-25,2024-09-01,7.4
9074,193,440,2024-08-14,2024-08-28,,0
9075,47,158,2024-06-15,2024-06-29,2024-07-07,14.75
9076,637,250,2024-08-22,2024-09-05,2024-09-01,0
9077,68,10,2024-07-26,2024-08-09,2024-08-06,0
9078,984,481,2025-04-17,2025-05-01,2025-05-12,17.39
9079,751,251,2022-08-20,2022-09-03,,0
9080,300,451,2022-12-11,2022-12-25,2023-01-05,14.33
9081,340,79,2023-01-03,2023-01-17,2023-01-17,0
9082,7,32,2025-04-27,2025-05-11,2025-05-20,15.55
9083,626,353,2025-01-19,2025-02-02,2025-02-10,19.23
9084,540,244,2023-12-31,2024-01-14,2024-01-21,5.92
9085,54,221,2024-09-05,2024-09-19,,0
9086,386,218,2024-06-16,2024-06-30,2024-07-16,17.38
9087,16,211,2023-05-05,2023-05-19,2023-05-18,0
9088,500,219,2023-07-08,2023-07-22,,0
9089,918,471,2024-08-30,2024-09-13,2024-09-21,11.38
9090,675,461,2024-09-06,2024-09-20,,0
9091,962,228,2024-09-09,2024-09-23,2024-09-23,0
9092,486,308,2024-10-26,2024-11-09,2024-11-12,19.55
9093,466,415,2022-09-08,2022-09-22,2022-09-22,0
9094,941,62,2023-02-02,2023-02-16,,0
9095,222,11,2025-05-04,2025-05-18,2025-06-01,3.05
9096,567,88,2024-09-12,2024-09-26,2024-10-06,4.25
9097,444,382,2023-04-26,2023-05-10,2023-05-11,4.09
9098,344,105,2024-07-21,2024-08-04,2024-08-02,0
9099,590,319,2024-05-27,2024-06-10,2024-06-20,6.23
9100,875,33,2022-11-23,2022-12-07,2022-12-08,2.96
9101,88,215,2023-03-17,2023-03-31,2023-03-28,0
9102,660,469,2023-04-13,2023-04-27,2023-05-10,6.89
9103,403,491,2024-04-12,2024-04-26,2024-05-08,6.69
9104,626,470,2023-06-11,2023-06-25,2023-06-27,13.87
9105,167,253,2024-07-11,2024-07-25,2024-08-05,16.27
9106,973,389,2025-03-13,2025-03-27,2025-04-01,17.77
9107,953,306,2023-02-01,2023-02-15,2023-02-11,0
9108,382,274,2023-04-12,2023-04-26,2023-04-25,0
9109,279,428,2025-01-06,2025-01-20,2025-02-05,19.16
9110,167,387,2022-11-14,2022-11-28,2022-12-08,8.22
9111,918,336,2023-01-16,2023-01-30,2023-02-01,10.93
9112,674,119,2025-01-31,2025-02-14,2025-02-25,5.17
9113,820,478,2025-04-06,2025-04-20,2025-04-19,0
9114,46,222,2025-07-11,2025-07-25,2025-08-06,10.48
9115,764,307,2023-12-06,2023-12-20,2024-01-04,1.32
9116,99,405,2025-05-01,2025-05-15,2025-05-21,8.55
9117,413,12,2024-09-25,2024-10-09,2024-10-11,11.67
9118,566,377,2025-03-24,2025-04-07,2025-04-03,0
9119,250,148,2023-04-06,2023-04-20,2023-05-06,6.37
9120,527,332,2024-02-12,2024-02-26,,0
9121,628,26,2022-12-29,2023-01-12,,0
9122,191,292,2024-01-28,2024-02-11,2024-02-25,15.77
9123,354,5,2023-04-24,2023-05-08,2023-05-13,17.17
9124,214,47,2023-02-03,2023-02-17,,0
9125,573,102,2024-12-31,2025-01-14,2025-01-18,17.06
9126,502,318,2022-10-19,2022-11-02,,0
9127,23,84,2024-01-31,2024-02-14,2024-02-11,0
9128,893,155,2025-02-08,2025-02-22,2025-02-26,12.32
9129,769,300,2024-02-06,2024-02-20,2024-03-02,16.66
9130,390,60,2024-06-11,2024-06-25,2024-06-25,0
9131,873,317,2024-02-05,2024-02-19,,0
9132,246,248,2025-04-12,2025-04-26,2025-04-23,0
9133,766,54,2023-01-07,2023-01-21,2023-01-26,17.31
9134,122,99,2023-02-18,2023-03-04,2023-03-10,6.63
9135,448,438,2024-09-13,2024-09-27,2024-10-11,15.46
9136,483,66,2023-04-03,2023-04-17,,0
9137,151,272,2023-12-06,2023-12-20,,0
9138,666,327,2024-12-09,2024-12-23,2025-01-08,8.33
9139,67,105,2024-07-07,2024-07-21,2024-08-02,13.82
9140,168,51,2023-06-15,2023-06-29,2023-07-01,14.47
9141,265,379,2022-08-25,2022-09-08,2022-09-21,13.3
9142,245,126,2024-11-06,2024-11-20,2024-11-21,19.51
9143,358,441,2024-09-16,2024-09-30,2024-09-28,0
9144,473,377,2025-04-22,2025-05-06,,0
9145,675,382,2023-10-05,2023-10-19,2023-11-02,12.86
9146,803,430,2023-03-08,2023-03-22,2023-03-29,14.87
9147,282,348,2023-08-27,2023-09-10,2023-09-13,2.76
9148,103,39,2024-09-05,2024-09-19,,0
9149,804,461,2024-08-11,2024-08-25,2024-09-04,2.89
9150,653,301,2023-11-14,2023-11-28,2023-11-28,0
9151,699,396,2024-06-25,2024-07-09,2024-07-22,7.66
9152,898,302,2023-04-04,2023-04-18,2023-04-22,3.34
9153,711,354,2024-02-03,2024-02-17,2024-02-22,16.39
9154,899,196,2023-04-27,2023-05-11,2023-05-25,18.32
9155,988,452,2025-02-05,2025-02-19,,0
9156,224,297,2022-11-17,2022-12-01,,0
9157,888,429,2023-02-14,2023-02-28,2023-03-16,10.57
9158,562,292,2024-04-16,2024-04-30,,0
9159,294,474,2023-08-02,2023-08-16,2023-08-16,0
9160,194,391,2024-09-25,2024-10-09,2024-10-10,10.23
9161,721,107,2023-06-14,2023-06-28,2023-07-10,2.83
9162,133,18,2023-03-05,2023-03-19,,0
9163,581,132,2023-11-08,2023-11-22,2023-11-21,0
9164,705,340,2023-06-01,2023-06-15,2023-07-01,13.71
9165,614,250,2022-08-14,2022-08-28,2022-08-29,5.84
9166,354,384,2022-11-04,2022-11-18,2022-12-02,4.61
9167,491,467,2024-08-18,2024-09-01,,0
9168,599,127,2022-10-27,2022-11-10,2022-11-11,5.3
9169,372,427,2024-03-21,2024-04-04,2024-04-04,0
9170,538,255,2022-09-04,2022-09-18,,0
9171,584,386,2022-11-26,2022-12-10,,0
9172,277,319,2025-04-30,2025-05-14,2025-05-13,0
9173,685,222,2022-12-10,2022-12-24,,0
9174,444,288,2024-06-14,2024-06-28,2024-06-28,0
9175,258,268,2022-11-14,2022-11-28,,0
9176,975,436,2024-03-14,2024-03-28,2024-03-31,3.86
9177,183,457,2025-05-22,2025-06-05,2025-06-06,5
9178,824,453,2022-08-09,2022-08-23,2022-09-07,17.96
9179,861,22,2024-05-28,2024-06-11,2024-06-26,17.37
9180,725,140,2024-02-25,2024-03-10,2024-03-08,0
9181,489,10,2022-07-23,2022-08-06,2022-08-13,5.46
9182,288,186,2024-02-24,2024-03-09,2024-03-05,0
9183,800,53,2024-03-03,2024-03-17,2024-03-23,6.09
9184,276,417,2023-01-22,2023-02-05,2023-02-06,18.97
9185,199,367,2023-02-01,2023-02-15,2023-02-20,16.56
9186,334,23,2023-10-07,2023-10-21,2023-10-30,1.1
9187,183,385,2023-04-12,2023-04-26,2023-05-03,17.32
9188,629,329,2025-05-16,2025-05-30,2025-06-02,10.63
9189,10,198,2023-10-16,2023-10-30,,0
9190,713,465,2024-04-20,2024-05-04,2024-05-19,19.19
9191,444,76,2025-04-01,2025-04-15,,0
9192,460,352,2025-07-04,2025-07-18,2025-07-24,18.01
9193,52,341,2025-04-08,2025-04-22,2025-05-02,13
9194,323,172,2024-03-27,2024-04-10,2024-04-15,15.53
9195,511,267,2023-11-09,2023-11-23,2023-11-30,9.94
9196,778,22,2024-04-18,2024-05-02,,0
9197,74,424,2024-10-31,2024-11-14,,0
9198,420,155,2024-12-29,2025-01-12,2025-01-17,5.19
9199,174,313,2024-09-22,2024-10-06,2024-10-13,19.97
9200,987,47,2023-03-18,2023-04-01,,0
9201,563,137,2024-07-13,2024-07-27,2024-08-01,11.45
9202,879,269,2023-10-21,2023-11-04,2023-11-09,11.37
9203,330,472,2024-02-09,2024-02-23,2024-03-01,18.7
9204,796,420,2023-12-29,2024-01-12,2024-01-09,0
9205,754,142,2025-02-19,2025-03-05,,0
9206,10,213,2025-01-05,2025-01-19,,0
9207,839,99,2023-04-19,2023-05-03,,0
9208,397,359,2024-03-13,2024-03-27,2024-04-11,15.27
9209,172,290,2023-03-21,2023-04-04,,0
9210,213,268,2024-09-03,2024-09-17,,0
9211,13,359,2022-10-14,2022-10-28,2022-11-08,19.8
9212,403,409,2025-04-20,2025-05-04,2025-05-13,12.48
9213,789,389,2024-04-29,2024-05-13,,0
9214,441,15,2022-10-05,2022-10-19,2022-10-29,16.24
9215,942,27,2024-07-20,2024-08-03,2024-08-04,11.51
9216,377,201,2023-11-28,2023-12-12,2023-12-11,0
9217,610,123,2024-12-26,2025-01-09,,0
9218,608,145,2023-07-19,2023-08-02,,0
9219,906,415,2022-09-24,2022-10-08,2022-10-06,0
9220,252,310,2025-05-09,2025-05-23,,0
9221,97,400,2022-12-21,2023-01-04,,0
9222,476,183,2022-12-30,2023-01-13,2023-01-25,4.55
9223,637,179,2024-11-21,2024-12-05,2024-12-21,14.9
9224,178,355,2023-07-10,2023-07-24,2023-08-08,19.41
9225,191,455,2024-04-10,2024-04-24,2024-05-04,5.76
9226,273,5,2023-02-11,2023-02-25,,0
